Elapsed time, MotionVR pitch, MotionVR roll, MotionVR heave, StaticVR ML, StaticVR AP, Static ML raw, StaticVR AP raw
1.705,0,0,0,-0.008817911,-0.6696818,-0.009477913,-0.6680357
1.716,0,0,0,-0.008872867,-0.6695521,-0.009894192,-0.6686101
1.727,0,0,0,-0.008942723,-0.6694466,-0.009894192,-0.6686101
1.738,0,0,0,-0.008991241,-0.669337,-0.009218574,-0.6681613
1.751,0,0,0,-0.009055138,-0.6691185,-0.009218574,-0.6681613
1.761,0,0,0,-0.009078205,-0.6690124,-0.009218574,-0.6681613
1.772,0,0,0,-0.009124994,-0.6689008,-0.009918094,-0.667949
1.783,0,0,0,-0.009182096,-0.66879,-0.01063919,-0.6674323
1.794,0,0,0,-0.009270549,-0.6686634,-0.01063919,-0.6674323
1.806,0,0,0,-0.009371996,-0.6685333,-0.01063919,-0.6674323
1.817,0,0,0,-0.009477377,-0.6684056,-0.01063919,-0.6674323
1.828,0,0,0,-0.009582162,-0.6682846,-0.01063919,-0.6674323
1.839,0,0,0,-0.009673059,-0.6681851,-0.01034731,-0.6677654
1.850,0,0,0,-0.009729505,-0.6680796,-0.009695768,-0.6671946
1.862,0,0,0,-0.009767294,-0.6679773,-0.009695768,-0.6671946
1.873,0,0,0,-0.009794354,-0.6678826,-0.009695768,-0.6671946
1.884,0,0,0,-0.009814501,-0.6677979,-0.009695768,-0.6671946
1.895,0,0,0,-0.00985992,-0.6676445,-0.01047963,-0.6651834
1.906,0,0,0,-0.009914875,-0.6674633,-0.01047963,-0.6651834
1.917,0,0,0,-0.009960413,-0.6671699,-0.0101859,-0.6624504
1.928,0,0,0,-0.009998918,-0.6668313,-0.0101859,-0.6624504
1.939,0,0,0,-0.01003134,-0.666481,-0.0101859,-0.6624504
1.950,0,0,0,-0.01005816,-0.6661335,-0.009564102,-0.6648188
1.962,0,0,0,-0.01006734,-0.6659446,-0.009826779,-0.6663151
1.973,0,0,0,-0.01006705,-0.6658377,-0.009826779,-0.6663151
1.984,0,0,0,-0.01006156,-0.6657745,-0.009826779,-0.6663151
1.995,0,0,0,-0.01005298,-0.6657356,-0.009826779,-0.6663151
2.006,0,0,0,-0.01004303,-0.6657126,-0.009826779,-0.6663151
2.017,0,0,0,-0.009967506,-0.6659254,-0.008011103,-0.6769379
2.029,0,0,0,-0.009854794,-0.6664335,-0.008011103,-0.6769379
2.040,0,0,0,-0.009725332,-0.6670756,-0.008011103,-0.6769379
2.051,0,0,0,-0.009589434,-0.6677712,-0.008011103,-0.6769379
2.062,0,0,0,-0.009467006,-0.6684974,-0.008367598,-0.6773961
2.074,0,0,0,-0.009353638,-0.6692244,-0.008367598,-0.6773961
2.085,0,0,0,-0.009280682,-0.6700481,-0.009209692,-0.6803006
2.096,0,0,0,-0.009230137,-0.6709004,-0.009209692,-0.6803006
2.108,0,0,0,-0.009193063,-0.6717472,-0.009209692,-0.6803006
2.119,0,0,0,-0.009164691,-0.6725715,-0.009209692,-0.6803006
2.130,0,0,0,-0.00907433,-0.6734297,-0.007433176,-0.6819786
2.141,0,0,0,-0.008956432,-0.6742822,-0.007433176,-0.6819786
2.152,0,0,0,-0.008812785,-0.6751168,-0.00703305,-0.6821812
2.162,0,0,0,-0.008660316,-0.6759195,-0.00703305,-0.6821812
2.174,0,0,0,-0.008507609,-0.6766831,-0.00703305,-0.6821812
2.185,0,0,0,-0.008360147,-0.677401,-0.006193101,-0.6839066
2.197,0,0,0,-0.008121431,-0.6782797,-0.004456937,-0.6876336
2.208,0,0,0,-0.007845998,-0.6792,-0.004456937,-0.6876336
2.219,0,0,0,-0.00756079,-0.6801023,-0.004456937,-0.6876336
2.230,0,0,0,-0.007279694,-0.680957,-0.004456937,-0.6876336
2.241,0,0,0,-0.007009447,-0.681749,-0.004456937,-0.6876336
2.252,0,0,0,-0.006710112,-0.6824344,-0.003605902,-0.6865494
2.264,0,0,0,-0.006400049,-0.6830764,-0.003186405,-0.6875938
2.276,0,0,0,-0.006094933,-0.683664,-0.003186405,-0.6875938
2.286,0,0,0,-0.005802393,-0.6841916,-0.003186405,-0.6875938
2.297,0,0,0,-0.005526423,-0.6846565,-0.004154027,-0.6874532
2.308,0,0,0,-0.005303621,-0.6850609,-0.004154027,-0.6874532
2.319,0,0,0,-0.005119324,-0.6855079,-0.00430882,-0.6897677
2.330,0,0,0,-0.004959822,-0.6859564,-0.00430882,-0.6897677
2.341,0,0,0,-0.004818559,-0.686386,-0.00430882,-0.6897677
2.353,0,0,0,-0.004656553,-0.6869243,-0.003367186,-0.6933357
2.364,0,0,0,-0.004491687,-0.6874925,-0.003216684,-0.6945022
2.375,0,0,0,-0.004328609,-0.6881004,-0.003216684,-0.6945022
2.386,0,0,0,-0.004175663,-0.6887063,-0.003216684,-0.6945022
2.398,0,0,0,-0.004036963,-0.6892893,-0.003216684,-0.6945022
2.409,0,0,0,-0.003914654,-0.6898391,-0.003216684,-0.6945022
2.420,0,0,0,-0.003800035,-0.6902991,-0.003034949,-0.6930996
2.431,0,0,0,-0.003664017,-0.6905753,-0.002202034,-0.689936
2.442,0,0,0,-0.003524661,-0.6907477,-0.002202034,-0.689936
2.453,0,0,0,-0.003391147,-0.6908564,-0.002202034,-0.689936
2.465,0,0,0,-0.003268003,-0.6909212,-0.002202034,-0.689936
2.476,0,0,0,-0.00326252,-0.6909279,-0.004933119,-0.6893048
2.487,0,0,0,-0.003315091,-0.6909029,-0.004933119,-0.6893048
2.498,0,0,0,-0.003394604,-0.6908546,-0.004894555,-0.6891787
2.510,0,0,0,-0.003486753,-0.6907924,-0.004894555,-0.6891787
2.521,0,0,0,-0.003584564,-0.6907208,-0.004894555,-0.6891787
2.532,0,0,0,-0.003684521,-0.6906421,-0.003044486,-0.6911129
2.543,0,0,0,-0.003711939,-0.6906302,-0.003044486,-0.6911129
2.554,0,0,0,-0.003738165,-0.6906404,-0.003947079,-0.6909596
2.566,0,0,0,-0.003762543,-0.6906565,-0.003947079,-0.6909596
2.576,0,0,0,-0.003784955,-0.6906703,-0.003947079,-0.6909596
2.587,0,0,0,-0.003805041,-0.6906778,-0.003947079,-0.6909596
2.598,0,0,0,-0.003829479,-0.690585,-0.002633035,-0.686709
2.609,0,0,0,-0.003800869,-0.6903722,-0.002633035,-0.686709
2.621,0,0,0,-0.003748178,-0.6901041,-0.002633035,-0.686709
2.632,0,0,0,-0.00368607,-0.689813,-0.002633035,-0.686709
2.643,0,0,0,-0.003620327,-0.6895206,-0.002633035,-0.686709
2.654,0,0,0,-0.003554046,-0.6892378,-0.002633035,-0.686709
2.666,0,0,0,-0.003573895,-0.6886699,-0.004858494,-0.6788604
2.677,0,0,0,-0.003634334,-0.6879835,-0.004858494,-0.6788604
2.688,0,0,0,-0.003712416,-0.6872618,-0.004858494,-0.6788604
2.699,0,0,0,-0.003796816,-0.6865467,-0.004858494,-0.6788604
2.710,0,0,0,-0.00390631,-0.6857327,-0.005499065,-0.6756337
2.721,0,0,0,-0.004023314,-0.6848911,-0.005499065,-0.6756337
2.732,0,0,0,-0.004185319,-0.6840289,-0.006706834,-0.6748825
2.744,0,0,0,-0.004362941,-0.6831796,-0.006706834,-0.6748825
2.755,0,0,0,-0.00460583,-0.6823,-0.008379042,-0.6733267
2.766,0,0,0,-0.004875958,-0.6814299,-0.008379042,-0.6733267
2.777,0,0,0,-0.005136132,-0.6805755,-0.007905126,-0.6729754
2.789,0,0,0,-0.005386829,-0.679754,-0.007905126,-0.6729754
2.800,0,0,0,-0.005628109,-0.6789738,-0.007905126,-0.6729754
2.811,0,0,0,-0.005860031,-0.6782392,-0.007905126,-0.6729754
2.822,0,0,0,-0.006106615,-0.6774478,-0.008529484,-0.6702572
2.833,0,0,0,-0.006371856,-0.6765279,-0.009041727,-0.6668209
2.845,0,0,0,-0.006638527,-0.6755809,-0.009041727,-0.6668209
2.856,0,0,0,-0.006898165,-0.6746575,-0.009041727,-0.6668209
2.867,0,0,0,-0.007146478,-0.6737831,-0.009041727,-0.6668209
2.878,0,0,0,-0.007381141,-0.6729702,-0.01006687,-0.6663684
2.890,0,0,0,-0.007640839,-0.6722041,-0.01006687,-0.6663684
2.900,0,0,0,-0.007946849,-0.671509,-0.01124221,-0.6667882
2.912,0,0,0,-0.008262753,-0.6708799,-0.01124221,-0.6667882
