Elapsed time; MotionVR pitch; MotionVR roll; MotionVR heave; StaticVR ML; StaticVR AP; Static ML raw; StaticVR AP raw
3.182;0;0;0;-0.0674507;-0.5114847;-0.07185388;-0.5003113
3.193;0;0;0;-0.06799269;-0.5102994;-0.07185388;-0.5003113
3.205;0;0;0;-0.06849217;-0.5091658;-0.07185388;-0.5003113
3.216;0;0;0;-0.06894529;-0.508097;-0.0725441;-0.4987257
3.227;0;0;0;-0.06937981;-0.5070392;-0.0725441;-0.4987257
3.238;0;0;0;-0.0697819;-0.5060291;-0.0725441;-0.4987257
3.249;0;0;0;-0.07015485;-0.5049633;-0.07269961;-0.4955754
3.259;0;0;0;-0.07049412;-0.5039164;-0.07269961;-0.4955754
3.271;0;0;0;-0.07084191;-0.5028859;-0.07376873;-0.4945945
3.282;0;0;0;-0.07117653;-0.5019101;-0.07376873;-0.4945945
3.293;0;0;0;-0.07148719;-0.5010077;-0.07376873;-0.4945945
3.304;0;0;0;-0.07177138;-0.5001816;-0.07376873;-0.4945945
3.316;0;0;0;-0.07204521;-0.4993675;-0.07422239;-0.4928866
3.327;0;0;0;-0.07229865;-0.4986016;-0.07422239;-0.4928866
3.338;0;0;0;-0.07253116;-0.4978972;-0.07422239;-0.4928866
3.349;0;0;0;-0.07280481;-0.4972295;-0.07584882;-0.4920646
3.361;0;0;0;-0.07308578;-0.4966188;-0.07584882;-0.4920646
3.372;0;0;0;-0.07335842;-0.4960638;-0.07584882;-0.4920646
3.383;0;0;0;-0.07361788;-0.4955584;-0.07584882;-0.4920646
3.394;0;0;0;-0.07386017;-0.4950306;-0.07580984;-0.4902778
3.406;0;0;0;-0.07408512;-0.4945161;-0.07580984;-0.4902778
3.416;0;0;0;-0.07429296;-0.4940283;-0.07580984;-0.4902778
3.428;0;0;0;-0.07448059;-0.4934715;-0.07572103;-0.4876199
3.439;0;0;0;-0.07464993;-0.4929044;-0.07572103;-0.4876199
3.451;0;0;0;-0.07480192;-0.4923562;-0.07377261;-0.4847071
3.461;0;0;0;-0.07486355;-0.4917264;-0.07377261;-0.4847071
3.473;0;0;0;-0.07487708;-0.4910799;-0.07377261;-0.4847071
3.484;0;0;0;-0.07486367;-0.490449;-0.07267851;-0.4815167
3.495;0;0;0;-0.07479167;-0.4897273;-0.07267851;-0.4815167
3.506;0;0;0;-0.07468915;-0.488989;-0.07267851;-0.4815167
3.517;0;0;0;-0.07456183;-0.4881046;-0.07243747;-0.4772425
3.528;0;0;0;-0.0744223;-0.4871801;-0.07243747;-0.4772425
3.539;0;0;0;-0.07419276;-0.4861114;-0.07024276;-0.4732808
3.550;0;0;0;-0.07392186;-0.4850049;-0.07024276;-0.4732808
3.561;0;0;0;-0.07363319;-0.4837852;-0.07017809;-0.4699761
3.574;0;0;0;-0.07305306;-0.481337;-0.07017809;-0.4699761
3.581;0;0;0;-0.07305306;-0.481337;-0.07017809;-0.4699761
3.595;0;0;0;-0.07271451;-0.4800574;-0.06867123;-0.466808
3.606;0;0;0;-0.07235932;-0.478783;-0.06867123;-0.466808
3.617;0;0;0;-0.07200432;-0.4775513;-0.06867123;-0.466808
3.630;0;0;0;-0.07118636;-0.4750428;-0.06718719;-0.4642932
3.640;0;0;0;-0.0707798;-0.4738563;-0.06718719;-0.4642932
3.651;0;0;0;-0.0703904;-0.4727402;-0.06718719;-0.4642932
3.663;0;0;0;-0.06992769;-0.471635;-0.0647065;-0.4625517
3.673;0;0;0;-0.06936502;-0.4705495;-0.06261832;-0.4618132
3.684;0;0;0;-0.06877267;-0.4695177;-0.06261832;-0.4618132
3.695;0;0;0;-0.06818581;-0.4685565;-0.06261832;-0.4618132
3.707;0;0;0;-0.06756198;-0.4676898;-0.06106508;-0.4623196
3.718;0;0;0;-0.06694227;-0.4669093;-0.06106508;-0.4623196
3.729;0;0;0;-0.06634724;-0.4662108;-0.06106508;-0.4623196
3.740;0;0;0;-0.06578404;-0.4655877;-0.06106508;-0.4623196
3.752;0;0;0;-0.06509447;-0.4650297;-0.05685622;-0.4621342
3.763;0;0;0;-0.06436771;-0.4645389;-0.05685622;-0.4621342
3.774;0;0;0;-0.06364667;-0.4641116;-0.05685622;-0.4621342
3.785;0;0;0;-0.06295288;-0.4637457;-0.05685622;-0.4621342
3.796;0;0;0;-0.06229657;-0.4634339;-0.05586231;-0.4618965
3.808;0;0;0;-0.06164491;-0.4631632;-0.05586231;-0.4618965
3.819;0;0;0;-0.06101757;-0.4629306;-0.05586231;-0.4618965
